filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
./all_samples/sample_A_RX1_C018.wav,0.8576414585113525,0.8014125227928162,323.44127363213875,727.0453566348729,569.2768826161463,0.012253516517517136,-430.43487548828125,18.306564331054688,-3.930401563644409,10.917936325073242,17.634376525878906,22.227109909057617,-12.102293014526367,14.285329818725586,5.556933879852295,4.061851978302002,19.68595314025879,5.815906047821045,12.618882179260254,-0.6289153695106506,9.956401824951172,15.36525821685791,7.074044704437256,11.070494651794434,5.177509307861328,6.579415321350098,RX
./all_samples/sample_A_RX1_C019.wav,0.8615105748176575,0.8076291084289551,301.58849498135356,713.4223326934045,522.2744757949353,0.01034464549219345,-430.65985107421875,17.949453353881836,-4.179304599761963,10.916224479675293,18.285179138183594,22.953311920166016,-12.017992973327637,14.810150146484375,5.6575093269348145,3.98773455619812,20.373653411865234,6.064859390258789,12.88714599609375,-0.5808013677597046,9.977553367614746,15.546494483947754,7.117446422576904,11.315841674804688,5.433208465576172,6.6835761070251465,RX
./all_samples/sample_A_RX1_C020.wav,0.8606572151184082,0.809526264667511,293.0413126604158,708.0382907675076,513.8694745751618,0.009216726961157655,-431.4957275390625,18.2908935546875,-3.221086263656616,11.361681938171387,18.362606048583984,22.554210662841797,-11.88759994506836,14.704031944274902,6.240743637084961,4.532687664031982,20.06458282470703,6.0524702072143555,12.903733253479004,-0.3840573728084564,10.258633613586426,15.660260200500488,7.002111434936523,11.159470558166504,5.151986598968506,6.710172176361084,RX
./all_samples/sample_A_RX1_C021.wav,0.8571249842643738,0.7989181280136108,326.2829986526245,732.2453582585323,581.4866843880902,0.01178382937452399,-430.16583251953125,18.923967361450195,-3.243889331817627,11.484832763671875,18.18840789794922,22.738906860351562,-11.526028633117676,14.742915153503418,6.082576274871826,4.430784225463867,19.97142219543457,6.100067138671875,12.788177490234375,-0.4030607044696808,10.11467170715332,15.442264556884766,7.075469970703125,11.02370548248291,5.135393142700195,6.514894485473633,RX
./all_samples/sample_A_RX1_C022.wav,0.8583106398582458,0.8064496517181396,306.8971135287821,707.6484443876767,535.6076777299124,0.012190668435833968,-433.48211669921875,18.322254180908203,-2.1565146446228027,11.649166107177734,18.235673904418945,21.862957000732422,-11.695746421813965,14.35576057434082,6.779979705810547,4.821312427520752,19.293506622314453,5.833953380584717,12.785408020019531,-0.1494828462600708,10.353645324707031,15.620206832885742,6.838066101074219,10.880929946899414,4.664518356323242,6.525081157684326,RX
./all_samples/sample_A_RX1_C023.wav,0.8565640449523926,0.7992672920227051,327.86837539457036,724.626773171901,584.1516847748477,0.012495611790746382,-432.115478515625,19.031408309936523,-2.212184190750122,11.737754821777344,18.03550148010254,21.931333541870117,-11.501898765563965,14.27668285369873,6.6720194816589355,4.8544816970825195,19.302839279174805,5.974033832550049,12.803820610046387,-0.1572951227426529,10.367830276489258,15.618016242980957,6.966610908508301,10.882338523864746,4.774685382843018,6.654761791229248,RX
./all_samples/sample_A_RX1_C024.wav,0.8891036510467529,0.8503040671348572,164.82458641353367,622.1082042446241,237.66883449162225,0.004310485886329017,-429.1656494140625,18.28221321105957,-4.063266277313232,11.544976234436035,19.052579879760742,23.50889778137207,-12.73795223236084,15.494329452514648,6.375916481018066,4.461658000946045,20.969438552856445,6.128481388092041,13.3910551071167,-0.5263867378234863,10.62564754486084,16.31320571899414,7.2851762771606445,11.698808670043945,5.570488452911377,7.290475845336914,RX
./all_samples/sample_A_RX1_C025.wav,0.8429911136627197,0.7827276587486267,375.58389001896376,760.2731518864268,685.118299427599,0.013143430478865193,-433.6430969238281,18.37271499633789,-2.532092571258545,11.263452529907227,17.894731521606445,21.727807998657227,-11.39136028289795,14.060259819030762,6.164783477783203,4.405135631561279,19.262420654296875,5.887120246887207,12.553095817565918,-0.23982743918895721,9.964614868164062,15.249253273010254,6.838249206542969,10.787705421447754,4.83507776260376,6.398889541625977,RX
./all_samples/sample_A_RX1_C026.wav,0.8551127314567566,0.7979560494422913,326.6387195068684,726.0507243044727,588.7928854484006,0.011980555026656512,-432.62457275390625,19.37387466430664,-1.725477695465088,12.073246955871582,18.094249725341797,21.75663185119629,-11.454413414001465,14.163406372070312,6.832138538360596,4.843976974487305,18.97767448425293,5.793002128601074,12.713028907775879,-0.12326497584581375,10.307428359985352,15.436572074890137,6.678257942199707,10.66552734375,4.565806865692139,6.480043888092041,RX
./all_samples/sample_A_RX1_C027.wav,0.8643978238105774,0.8114232420921326,286.271409457097,706.6464314471347,493.3366715953446,0.00952650478389185,-430.4551696777344,18.050931930541992,-4.447690486907959,10.936059951782227,18.38912582397461,23.186256408691406,-12.296709060668945,14.985281944274902,5.575442790985107,3.9662888050079346,20.654857635498047,6.04805850982666,12.885231018066406,-0.8045473098754883,9.871072769165039,15.56815242767334,7.066131114959717,11.231760025024414,5.4861555099487305,6.742935657501221,RX
